access_frequency,write_ratio,temporal_reuse,block_size_kb,size_factor,read_bias,label
0.28463696585162135,0.4102906220662044,0.22191443980848002,64.0,4.0,0.5897093779337956,COLD_DENSE
0.34345397913338754,0.4784178727957013,0.48078890963711474,8.0,0.5,0.5215821272042986,BALANCED
0.0847069828194919,0.2377390336648041,0.6121204682699801,4.0,0.25,0.7622609663351959,BALANCED
0.24571006864785197,0.7471149045415519,0.3419902341749489,16.0,1.0,0.25288509545844806,COLD_DENSE
0.4979212998317666,0.45276308447075864,1.0,64.0,4.0,0.5472369155292414,BALANCED
0.4777235053434999,0.24361506258876264,0.1206886784019045,32.0,2.0,0.7563849374112374,BALANCED
0.2904696750194864,0.7145891994671174,0.5648035862344998,32.0,2.0,0.2854108005328826,COLD_DENSE
0.25437350967778094,0.6577908503814736,1.0,64.0,4.0,0.34220914961852644,BALANCED
0.19533593483175904,0.19093491063212192,0.46699237354793355,16.0,1.0,0.8090650893678781,BALANCED
0.684838000384734,0.47442602036338005,0.6100394638001345,16.0,1.0,0.5255739796366199,BALANCED
0.6244326369197948,0.5793537381567857,0.7886586242601441,64.0,4.0,0.4206462618432143,BALANCED
0.07706988107418489,0.5773967506996831,0.0,16.0,1.0,0.4226032493003169,COLD_DENSE
0.5289633931580173,0.7356304913310594,0.5372485455901175,4.0,0.25,0.2643695086689406,BALANCED
0.13247986904177517,0.0,0.2583706751202974,32.0,2.0,1.0,COLD_DENSE
0.8354744548181847,0.12193822167192309,0.4607276687536811,16.0,1.0,0.8780617783280769,HOT_CACHE
0.7875878722674687,0.5462438016519957,0.45593886498992275,4.0,0.25,0.4537561983480043,BALANCED
0.4408275439864923,0.6987857113756275,1.0,32.0,2.0,0.3012142886243725,BALANCED
0.5512101075699237,0.6879283799488723,0.4652696643972216,32.0,2.0,0.31207162005112765,BALANCED
0.34916230410216975,0.32816906935375056,0.05939647940824705,64.0,4.0,0.6718309306462494,COLD_DENSE
0.4901094963056809,0.4356005398662811,0.5839374312890175,64.0,4.0,0.5643994601337189,BALANCED
0.4218109282472975,0.34095093481849764,0.0,32.0,2.0,0.6590490651815024,COLD_DENSE
0.32504996045624296,0.2470201332879242,0.26455126397206363,16.0,1.0,0.7529798667120758,BALANCED
0.7295009021477175,0.2224773074538673,0.519583686586515,16.0,1.0,0.7775226925461327,HOT_CACHE
0.7324337570172649,0.4530684782292195,1.0,16.0,1.0,0.5469315217707805,HOT_CACHE
0.5120367017931254,0.5158930826716605,0.21234755248507453,16.0,1.0,0.48410691732833955,BALANCED
0.3789129512981898,0.7801366666833414,0.3297218871328709,4.0,0.25,0.21986333331665864,COLD_DENSE
0.5531961380682191,0.5582148095530682,0.0,64.0,4.0,0.44178519044693176,COLD_DENSE
0.2736152606688965,0.08978846262045342,0.3964491592824967,4.0,0.25,0.9102115373795465,BALANCED
0.7237157840828681,0.7267098506621031,0.0,64.0,4.0,0.27329014933789686,BALANCED
0.3505937691374271,0.5558405071633659,0.3987611590151709,64.0,4.0,0.44415949283663414,COLD_DENSE
0.5836632890441037,0.4809914832053032,0.3595524503617552,16.0,1.0,0.5190085167946967,BALANCED
1.0,0.28583077290052844,0.0,4.0,0.25,0.7141692270994715,HOT_CACHE
0.36191642070512703,0.8978440462179369,0.12248042455659292,4.0,0.25,0.1021559537820631,COLD_DENSE
0.28291237146728676,0.43093047330243517,0.13359168441155161,64.0,4.0,0.5690695266975648,COLD_DENSE
0.43457300770199914,0.49576982649240303,1.0,32.0,2.0,0.5042301735075969,BALANCED
0.6960108842167758,0.6281332168218738,0.6774038885379514,32.0,2.0,0.37186678317812616,BALANCED
0.2638173580238242,0.08487952451612168,0.40148395006987797,8.0,0.5,0.9151204754838783,BALANCED
0.6328183031994092,0.6066959360786088,0.9806892573793179,8.0,0.5,0.39330406392139117,HOT_CACHE
0.39875729127140835,0.5049731412370879,0.0,64.0,4.0,0.4950268587629121,COLD_DENSE
0.7936102071604535,0.5109952615001708,1.0,8.0,0.5,0.4890047384998292,HOT_CACHE
0.5449886518438041,0.7295084584578068,1.0,16.0,1.0,0.27049154154219324,BALANCED
0.5552840293423851,0.4874522502795164,0.3244969309932124,8.0,0.5,0.5125477497204836,BALANCED
0.0593875327878039,0.16058334097452054,0.7156970692224066,64.0,4.0,0.8394166590254795,BALANCED
0.6539107614012813,0.3553103583515987,0.0,4.0,0.25,0.6446896416484014,BALANCED
0.40215023295708746,0.07604289424183791,0.6065701052254764,8.0,0.5,0.9239571057581621,BALANCED
0.5635502935019515,0.33411515330956254,0.16198221842116373,4.0,0.25,0.6658848466904375,BALANCED
0.4354069046118127,0.6200098517502627,0.7232367362022649,16.0,1.0,0.3799901482497373,BALANCED
0.4216553071145425,0.4420118517744846,0.0,4.0,0.25,0.5579881482255153,COLD_DENSE
0.4396637209666887,0.21145956223649087,0.6489675072990716,8.0,0.5,0.7885404377635091,BALANCED
0.4705218837988097,0.6939692934086099,0.21061963347631607,64.0,4.0,0.3060307065913901,COLD_DENSE
0.4582492169634082,0.6091321873261686,0.48394883858713555,32.0,2.0,0.3908678126738314,BALANCED
0.2201816845688107,0.4479617268460258,0.5653931256137134,32.0,2.0,0.5520382731539741,COLD_DENSE
0.6577964608848454,0.6349584373702184,0.3478078144618325,32.0,2.0,0.3650415626297816,BALANCED
0.896802321099385,0.6324351123348394,0.489767863517835,4.0,0.25,0.3675648876651606,HOT_CACHE
0.3262309937623275,0.21679771611620913,0.8592102997686244,8.0,0.5,0.7832022838837909,BALANCED
0.5764227978515002,0.4893315276233659,0.0,32.0,2.0,0.5106684723766342,COLD_DENSE
0.6671849151387106,0.922440227043575,0.6520535941418201,16.0,1.0,0.07755977295642502,BALANCED
0.39491660422731695,0.5855186017877787,0.8633493676427091,16.0,1.0,0.4144813982122213,BALANCED
0.46813633267501287,0.5246063317408826,0.20738654737790296,8.0,0.5,0.47539366825911744,BALANCED
0.5588182728462501,0.469710518824379,0.5484837235772251,32.0,2.0,0.530289481175621,BALANCED
0.6822870758531894,0.19180220210813304,0.2464312439297272,64.0,4.0,0.808197797891867,BALANCED
0.36160135977123486,0.5361364141277163,0.36184834497153556,16.0,1.0,0.4638635858722837,BALANCED
0.19702146735105724,0.058005279051755176,0.3471183942220972,64.0,4.0,0.9419947209482449,COLD_DENSE
0.8824919240109212,0.27887792672073664,0.4643981638715071,4.0,0.25,0.7211220732792634,HOT_CACHE
0.5480624009743339,0.8090361847437402,0.7898961158606745,64.0,4.0,0.19096381525625983,BALANCED
0.7972830086250231,0.6263234106856581,0.7355640656514817,64.0,4.0,0.3736765893143419,BALANCED
0.0,0.3582261517915889,0.5084642471832828,16.0,1.0,0.6417738482084111,COLD_DENSE
0.5283100361072309,0.47045167300688473,0.8110135872149666,16.0,1.0,0.5295483269931153,BALANCED
0.6187571082468584,0.46110462435901917,0.5105479493408759,4.0,0.25,0.5388953756409809,BALANCED
0.4549137122956807,0.15743514632400726,0.43490468131777504,16.0,1.0,0.8425648536759928,BALANCED
0.0,0.36498619225368545,0.248483364297574,32.0,2.0,0.6350138077463146,COLD_DENSE
0.4699378982624921,0.7173642357597665,0.2807142208436819,8.0,0.5,0.2826357642402335,BALANCED
0.48644647419240583,0.01301151821667873,0.44848425549759663,32.0,2.0,0.9869884817833212,BALANCED
0.6329568729745718,0.4388419198926924,0.5778275368555514,4.0,0.25,0.5611580801073076,BALANCED
0.5980487135770924,0.17288078999236053,0.28865168522405377,32.0,2.0,0.8271192100076394,BALANCED
0.1612673687877067,0.3560663542565293,0.5952937838930642,64.0,4.0,0.6439336457434707,COLD_DENSE
0.8468263458972989,0.2926187287040706,0.5355565070567598,8.0,0.5,0.7073812712959294,HOT_CACHE
0.588930313693403,0.26664808529766804,0.5637926520201404,64.0,4.0,0.733351914702332,BALANCED
0.0,0.6678662794176895,0.5670016376043154,64.0,4.0,0.3321337205823105,COLD_DENSE
0.6041983943734568,0.6127167262332499,0.0,64.0,4.0,0.3872832737667501,COLD_DENSE
0.27612751771904565,0.508462794641495,0.5841637128271703,32.0,2.0,0.491537205358505,BALANCED
0.6096364676246497,0.06363290251533099,0.6057460566973512,4.0,0.25,0.936367097484669,HOT_CACHE
0.20617944828798324,0.4023133692216045,0.5971171193347206,8.0,0.5,0.5976866307783955,BALANCED
0.0,0.33175617955090464,0.6566834241468595,4.0,0.25,0.6682438204490954,COLD_DENSE
0.5267235200891999,0.4754427641543567,1.0,64.0,4.0,0.5245572358456433,BALANCED
0.6534622894752795,0.5447586981969486,0.3598937204899879,32.0,2.0,0.45524130180305145,BALANCED
0.246748826206795,0.5301521705740675,0.19616353188088825,4.0,0.25,0.4698478294259325,COLD_DENSE
0.969407053455503,0.2848383749215392,0.9258734103247932,32.0,2.0,0.7151616250784608,HOT_CACHE
0.3762959760112276,0.4836249774194455,0.538171012559352,4.0,0.25,0.5163750225805546,BALANCED
0.4444921794521577,0.423810804725973,0.4338352219042792,16.0,1.0,0.576189195274027,BALANCED
0.39967227728408744,0.6799885327592208,0.7018719695353046,64.0,4.0,0.3200114672407792,BALANCED
0.62583657140038,0.6469664226618984,0.30871022351739297,4.0,0.25,0.3530335773381016,BALANCED
0.3574621372349783,0.2609201364617552,0.44409451721057097,32.0,2.0,0.7390798635382447,BALANCED
0.26850845824383174,0.4333914543318239,0.794887188176201,4.0,0.25,0.5666085456681761,BALANCED
0.473432866090067,0.13969972954985566,0.6513839004026616,8.0,0.5,0.8603002704501443,BALANCED
0.4763363196760927,0.6551166317857564,0.22809414834312491,16.0,1.0,0.3448833682142436,BALANCED
0.4430964543164453,0.6904574076704013,0.45486123514878285,32.0,2.0,0.3095425923295987,BALANCED
0.6420521075879355,0.5008072367366558,0.4978388113365277,64.0,4.0,0.49919276326334416,BALANCED
0.3179152409628744,0.6259695478124858,0.10401515956666552,32.0,2.0,0.3740304521875142,COLD_DENSE
0.5475804848717952,0.31746561759394465,0.5564016464693792,64.0,4.0,0.6825343824060554,BALANCED
0.30186350176190335,0.4082227339883612,0.510925062055759,32.0,2.0,0.5917772660116388,BALANCED
0.7771660560479321,0.5651556449738322,0.19235456149312752,16.0,1.0,0.4348443550261678,BALANCED
0.17949465041575613,0.21294469139707206,0.4782525493539076,64.0,4.0,0.7870553086029279,COLD_DENSE
0.6389778469539366,0.42007687620179346,0.9598050268212281,16.0,1.0,0.5799231237982065,HOT_CACHE
0.7903066249713494,0.18291974496606955,0.2797226237539713,64.0,4.0,0.8170802550339304,BALANCED
0.6272045022892204,0.699501368710556,0.5720526013644787,8.0,0.5,0.300498631289444,BALANCED
0.4539615954816948,0.3408284478533147,0.10939864186826986,8.0,0.5,0.6591715521466853,BALANCED
0.23678985711285616,0.11369895589594553,0.9030246933463244,32.0,2.0,0.8863010441040544,BALANCED
0.9729393330623584,0.4790508569675305,0.6020936983118548,64.0,4.0,0.5209491430324695,BALANCED
0.31079185739165216,0.3805941607586873,0.5565167043710179,64.0,4.0,0.6194058392413127,BALANCED
0.43144908329540216,0.3677858495954284,0.6644327614635337,4.0,0.25,0.6322141504045715,BALANCED
0.3305316350380004,0.4350351987500644,0.5375866068994074,4.0,0.25,0.5649648012499355,BALANCED
0.6693284491633873,0.6802464135827824,0.0,32.0,2.0,0.31975358641721763,COLD_DENSE
0.4988573453054332,0.07968162942929874,0.6109203985678523,64.0,4.0,0.9203183705707012,BALANCED
0.2839616552723968,0.2581440427024725,0.6342100580586156,16.0,1.0,0.7418559572975275,BALANCED
0.49801714336648045,0.3157326544902956,0.3061565631850527,16.0,1.0,0.6842673455097044,BALANCED
0.3998380136292155,0.3212738838711983,0.007156419552410864,32.0,2.0,0.6787261161288016,COLD_DENSE
0.5104082334820771,0.7032559524113163,0.2543116856690652,8.0,0.5,0.29674404758868367,BALANCED
0.84914920455781,0.19629753277212592,0.7688290943977545,64.0,4.0,0.8037024672278741,BALANCED
0.17706386397635482,0.5702354491560914,0.3775547293226461,32.0,2.0,0.42976455084390863,COLD_DENSE
0.7457242338049055,0.33586195658794066,0.23993999146919104,32.0,2.0,0.6641380434120594,BALANCED
0.4639178449958819,0.6381748736487337,0.9064906275664503,8.0,0.5,0.3618251263512663,BALANCED
0.5312076793087122,0.2793987192065951,1.0,64.0,4.0,0.7206012807934049,BALANCED
0.9696584299162352,0.8159142184643127,0.20305919127059424,64.0,4.0,0.18408578153568733,BALANCED
0.1644188641559174,0.38093153296664767,0.5762339993367693,64.0,4.0,0.6190684670333524,COLD_DENSE
0.13007980499123412,0.37768997515068925,0.6109060665126116,64.0,4.0,0.6223100248493108,COLD_DENSE
0.2968542276816344,0.7579606279020104,0.0072221016823520445,64.0,4.0,0.24203937209798965,COLD_DENSE
0.3680739010335231,0.6883646011042549,0.8432505484651402,16.0,1.0,0.3116353988957451,BALANCED
0.37038246724317114,0.40190064166604006,0.13356105465158924,4.0,0.25,0.59809935833396,BALANCED
0.21696300288383533,0.5005488715183388,0.02861376807922894,8.0,0.5,0.4994511284816612,COLD_DENSE
0.0678246686612401,0.21846344841646065,0.39374038853261023,4.0,0.25,0.7815365515835393,COLD_DENSE
0.586213431161039,0.48673077825232614,0.20046768297086942,8.0,0.5,0.5132692217476739,BALANCED
0.4648705486531446,0.28086800584672544,0.5767335967473849,4.0,0.25,0.7191319941532746,BALANCED
0.0,0.24082611489737896,0.7241143383875073,32.0,2.0,0.7591738851026211,COLD_DENSE
0.6187086322678703,0.17156352260028812,0.24611553103610984,4.0,0.25,0.8284364773997119,BALANCED
0.25962942667712696,0.4883153997938274,0.6081951421199985,4.0,0.25,0.5116846002061726,BALANCED
0.38228682985532964,0.4216596773778347,0.06120942598127538,32.0,2.0,0.5783403226221653,COLD_DENSE
0.37024585850629665,0.3342926728109071,0.9368120210809678,64.0,4.0,0.665707327189093,BALANCED
0.7341148911300397,0.5162818909966397,0.28878805436775484,8.0,0.5,0.4837181090033603,BALANCED
0.6134335847380683,0.5301149302418928,0.6986248677135215,4.0,0.25,0.4698850697581072,BALANCED
0.6760173978847199,0.6202845069988935,0.3133202497997558,32.0,2.0,0.3797154930011065,BALANCED
0.45298499878146914,0.29406676089368217,0.8321256191530859,4.0,0.25,0.7059332391063178,BALANCED
0.4860119722457056,0.333542478159725,0.5381756205452864,32.0,2.0,0.6664575218402751,BALANCED
0.38217258207120786,0.4731783913686747,0.6815810227255364,4.0,0.25,0.5268216086313253,BALANCED
0.4960836864547004,0.39095168207368175,0.8762559802580059,8.0,0.5,0.6090483179263182,BALANCED
0.24347063712419123,0.48469488820636647,0.7884364901018897,64.0,4.0,0.5153051117936336,BALANCED
0.8800599030069003,0.26543582938435795,0.3406047825400521,32.0,2.0,0.734564170615642,HOT_CACHE
0.5361362088470949,0.09964869064674858,0.1687447795710173,32.0,2.0,0.9003513093532514,BALANCED
0.7635300722227292,0.4592254290639333,0.4124790264477462,64.0,4.0,0.5407745709360667,BALANCED
0.426474455331009,0.6102017328102489,0.20414734655573036,8.0,0.5,0.3897982671897511,BALANCED
0.23280208991575405,0.3856891099319286,0.09175679206023413,8.0,0.5,0.6143108900680714,COLD_DENSE
0.2618840293399277,0.37366732288080534,0.28528346486377487,32.0,2.0,0.6263326771191946,COLD_DENSE
0.38492191625830824,0.3182667021381963,0.9757924300957168,16.0,1.0,0.6817332978618037,BALANCED
0.6016103120791871,0.8481262411733008,0.4550132415722502,16.0,1.0,0.15187375882669918,BALANCED
0.18266549615833033,0.4680586113608753,0.26314675144533395,16.0,1.0,0.5319413886391247,COLD_DENSE
0.2594884755404582,0.7759952738302034,0.5135027990910066,64.0,4.0,0.2240047261697966,COLD_DENSE
1.0,0.14425035325213842,0.2395016962630751,4.0,0.25,0.8557496467478616,HOT_CACHE
0.3146410027519999,0.2269547224648915,0.20313789345070515,32.0,2.0,0.7730452775351084,COLD_DENSE
0.5774118693552248,0.1543665727758255,0.0,32.0,2.0,0.8456334272241746,BALANCED
0.4597833370840287,0.18048422616847942,0.3683294037026451,4.0,0.25,0.8195157738315206,BALANCED
0.6672407800616791,0.41318805048162277,0.20418465967836252,16.0,1.0,0.5868119495183772,BALANCED
0.5647903686116855,0.06302835132830215,0.8092256377827953,4.0,0.25,0.9369716486716979,HOT_CACHE
